Date;WeekDay;Brazil_Ibovespa;BRL_Dollar;Titulo_CNNBrasil;Url_CNNBrasil;Topics_CNNBrasil;Titulo_CNNNacional;Url_CNNNacional;Topics_CNNNacional;Titulo_CNNInternacional;Url_CNNInternacional;Topics_CNNInternacional;Titulo_CNNPolitica;Url_CNNPolitica;Topics_CNNPolitica;Titulo_CNNBusiness;Url_CNNBusiness;Topics_CNNBusiness
10/01/2023, 00:00:00;Tuesday;109227.0;5.21;"Torres de energia são derrubadas no Paraná e em Rondônia; Aneel cita ""sabotagem e vandalismo""";https://www.cnnbrasil.com.br/business/torres-de-energia-sao-derrubadas-no-parana-e-rondonia-aneel-cita-sabotagem-e-vandalismo/;ANEEL (Agência Nacional de Energia Elétrica), Energia elétrica, ONS (Operador Nacional do Sistema);Policiais que colocaram sacola na cabeça de mulher no RS são denunciados por tortura;https://www.cnnbrasil.com.br/nacional/policiais-que-colocaram-sacola-na-cabeca-de-mulher-no-rs-sao-denunciados-por-tortura/;Ministério Público, PM (Polícia Militar), Rio Grande do Sul, Violência;Artilharia russa está reduzida em quase 75%, dizem autoridades dos EUA;https://www.cnnbrasil.com.br/internacional/artilharia-russa-esta-reduzida-em-quase-75-dizem-autoridades-dos-eua/;Estados Unidos, Rússia, Rússia x Ucrânia, Ucrânia, Vladimir Putin;Policiais sobre críticos ao alojamento no DF: “Eles estavam em acampamentos ao ar livre;https://www.cnnbrasil.com.br/politica/policiais-sobre-criticos-ao-alojamento-no-df-eles-estavam-em-acampamentos-ao-ar-livre/;acampamentos, Ataque aos Três Poderes, Invasão em Brasília, PF (Polícia Federal);BC precisa de mais tempo para voltar a cumprir meta de inflação;https://www.cnnbrasil.com.br/business/bc-precisa-de-mais-tempo-para-voltar-a-cumprir-meta-de-inflacao/;Banco Central (BC), IPCA, Taxa de juros
10/01/2023, 00:00:00;Tuesday;109227.0;5.2;Moraes ordena prisão do ex-comandante da PM do DF;https://www.cnnbrasil.com.br/politica/moraes-ordena-a-prisao-do-ex-comandante-da-policia-militar-do-df/;None;Policiais que colocaram sacola na cabeça de mulher no RS são denunciados por tortura;https://www.cnnbrasil.com.br/nacional/policiais-que-colocaram-sacola-na-cabeca-de-mulher-no-rs-sao-denunciados-por-tortura/;Ministério Público, PM (Polícia Militar), Rio Grande do Sul, Violência;Ucranianos começarão na próxima semana a treinar mísseis nos EUA, dizem autoridades;https://www.cnnbrasil.com.br/internacional/ucranianos-comecarao-na-proxima-semana-a-treinar-misseis-nos-eua-dizem-autoridades/;EUA, Guerra da Ucrânia, Guerras e conflitos, Joe Biden, Ucrânia, Volodymyr Zelensky;Parlamentares debatem se houve abuso na detenção dos invasores da Esplanada;https://www.cnnbrasil.com.br/politica/parlamentares-debatem-se-houve-abuso-na-detencao-dos-invasores-da-esplanada/;Ataque aos Três Poderes, Brasília, Esplanada, Esplanada dos Ministérios, Judiciário, Poder Judiciário, Três Poderes;BC precisa de mais tempo para voltar a cumprir meta de inflação;https://www.cnnbrasil.com.br/business/bc-precisa-de-mais-tempo-para-voltar-a-cumprir-meta-de-inflacao/;Banco Central (BC), IPCA, Taxa de juros
10/01/2023, 00:00:00;Tuesday;109227.0;5.2;Moraes ordena prisão do ex-comandante da PM do DF;https://www.cnnbrasil.com.br/politica/moraes-ordena-a-prisao-do-ex-comandante-da-policia-militar-do-df/;Alexandre de Moraes, Ataque aos Três Poderes, Celina Leão, Flávio Dino, Ibaneis Rocha, Invasão em Brasília, PM (Polícia Militar), STF (Supremo Tribunal Federal);Policiais que colocaram sacola na cabeça de mulher no RS são denunciados por tortura;https://www.cnnbrasil.com.br/nacional/policiais-que-colocaram-sacola-na-cabeca-de-mulher-no-rs-sao-denunciados-por-tortura/;Ministério Público, PM (Polícia Militar), Rio Grande do Sul, Violência;Ucranianos começarão na próxima semana a treinar mísseis nos EUA, dizem autoridades;https://www.cnnbrasil.com.br/internacional/ucranianos-comecarao-na-proxima-semana-a-treinar-misseis-nos-eua-dizem-autoridades/;EUA, Guerra da Ucrânia, Guerras e conflitos, Joe Biden, Ucrânia, Volodymyr Zelensky;Parlamentares debatem se houve abuso na detenção dos invasores da Esplanada;https://www.cnnbrasil.com.br/politica/parlamentares-debatem-se-houve-abuso-na-detencao-dos-invasores-da-esplanada/;Ataque aos Três Poderes, Brasília, Esplanada, Esplanada dos Ministérios, Judiciário, Poder Judiciário, Três Poderes;BC precisa de mais tempo para voltar a cumprir meta de inflação;https://www.cnnbrasil.com.br/business/bc-precisa-de-mais-tempo-para-voltar-a-cumprir-meta-de-inflacao/;Banco Central (BC), IPCA, Taxa de juros
10/01/2023, 00:00:00;Tuesday;109227.0;5.19;"Moraes determina prisão de Anderson Torres; Polícia Federal fez operação na casa dele";https://www.cnnbrasil.com.br/politica/alexandre-de-moraes-determina-prisao-de-anderson-torres/;Alexandre de Moraes, Anderson Torres, Ataque aos Três Poderes, PF (Polícia Federal), STF (Supremo Tribunal Federal);Moraes ordena a prisão de Anderson Torres;https://www.cnnbrasil.com.br/nacional/moraes-ordena-a-prisao-de-anderson-torres/;Agressão Sexual, Alexandre de Moraes, Anderson Torres, Ataque aos Três Poderes, CNN Rádio, Daniel Alves, Energia elétrica, Fatos do Dia CNN, PF (Polícia Federal), STF (Supremo Tribunal Federal);Autoridades encontram explosivos perto da casa da vice-presidente da Colômbia;https://www.cnnbrasil.com.br/internacional/autoridades-encontram-explosivos-perto-da-casa-da-vice-presidente-da-colombia/;América do Sul, atentado, Colômbia;Bolsonaro recebe alta de hospital nos Estados Unidos;https://www.cnnbrasil.com.br/politica/bolsonaro-recebe-alta-de-hospital-nos-estados-unidos/;Jair Bolsonaro;BC precisa de mais tempo para voltar a cumprir meta de inflação;https://www.cnnbrasil.com.br/business/bc-precisa-de-mais-tempo-para-voltar-a-cumprir-meta-de-inflacao/;Banco Central (BC), IPCA, Taxa de juros
11/01/2023, 00:00:00;Wednesday;110912.0;5.16;PGR abre inquérito contra três deputados bolsonaristas por incentivarem ataques aos Três Poderes;https://www.cnnbrasil.com.br/noticias/pgr-abre-inquerito-contra-deputados-por-incentivarem-ataques-aos-tres-poderes/;agusto aras, PGR (Procuradoria-Geral da República);Saiba quem é Suzane von Richthofen, condenada pelo assassinato dos pais;https://www.cnnbrasil.com.br/nacional/saiba-quem-e-suzane-von-richthofen-condenada-pelo-assassinato-dos-pais/;Assassinato, Justiça, Suzane von Richthofen;Primeira-dama dos EUA retira tecido cancerígeno após cirurgia;https://www.cnnbrasil.com.br/internacional/primeira-dama-dos-eua-retira-tecido-cancerigeno-apos-cirurgia/;Câncer de pele, Casa Branca, Estados Unidos, EUA, Jill Biden, Primeira dama;Lula sanciona lei que equipara injúria racial ao crime de racismo;https://www.cnnbrasil.com.br/politica/lula-sanciona-lei-que-equipara-injuria-racial-ao-crime-de-racismo/;Anielle Franco, Congresso, Congresso Nacional, Injúria racial, Luiz Inácio Lula da Silva (Lula), Lula, Presidência da República, Racismo;Americanas acha rombo de R$ 20 bilhões e presidente da empresa renuncia;https://www.cnnbrasil.com.br/business/fato-relevante-americanas-11-jan-23/;Americanas, Balanços, Balanços financeiros, Varejo
12/01/2023, 00:00:00;Thursday;111763.0;5.08;AGU pede bloqueio de R$ 6,5 milhões de 52 pessoas e sete empresas que teriam financiado atos;https://www.cnnbrasil.com.br/politica/agu-pede-bloqueio-de-r-65-milhoes-de-52-pessoas-e-7-empresas-que-teriam-financiado-atos-criminosos/;Ataque aos Três Poderes;Lavagem do Bonfim retorna nesta quinta após dois anos de cancelamento pela Covid;https://www.cnnbrasil.com.br/nacional/lavagem-do-bonfim-retorna-nesta-quinta-apos-dois-anos-de-cancelamento-pela-covid/;Bahia, Religião, Salvador;Casa Branca confirma que novos documentos confidenciais foram encontrados em casa de Biden;https://www.cnnbrasil.com.br/internacional/casa-branca-confirma-que-novos-documentos-confidenciais-foram-encontrados-em-casa-de-biden/;Barack Obama, Casa Branca, EUA, Joe Biden;Parlamentares debatem quais os impactos dos atos criminosos para Jair Bolsonaro;https://www.cnnbrasil.com.br/politica/parlamentares-debatem-quais-os-impactos-dos-atos-criminosos-para-jair-bolsonaro/;Ataque aos Três Poderes, Brasília, Jair Bolsonaro, Painel CNN, Três Poderes;Em leilão, ações da Americanas recuam 75% após anúncio de rombo histórico;https://www.cnnbrasil.com.br/business/acao-da-americanas-cai-75-e-e-negociada-a-r-3-apos-rombo-recorde-na-vespera/;Ações, Americanas, Ibovespa, Lojas Americanas
13/01/2023, 00:00:00;Friday;111877.0;5.14;Governo tem 28,1 mil cargos, funções comissionadas ou gratificações nos 37 ministérios e no Planalto;https://www.cnnbrasil.com.br/politica/governo-tem-281-mil-cargos-funcoes-comissionadas-ou-gratificacoes-nos-37-ministerios-e-no-planalto/;Esplanada dos Ministérios, Luiz Inácio Lula da Silva (Lula), Ministérios, ministros;"Plano “improvável” de Haddad agrada mercado; Americanas vive ressaca após “terremoto”";https://www.cnnbrasil.com.br/nacional/plano-improvavel-de-haddad-agrada-mercado-americanas-vive-ressaca-apos-terremoto/;CNN Money, Dívida pública, Economia, Fernando Haddad, Governo Lula, Mercado, Podcast, Thais Herédia;Estudo identifica fóssil de flor preservado há aproximadamente 40 milhões de anos;https://www.cnnbrasil.com.br/internacional/estudo-identifica-fossil-de-flor-preservado-ha-aproximadamente-40-milhoes-de-anos/;Alemanha, Ciência, Fóssil, Rússia;Lula exonera ex-ministro de Bolsonaro da presidência da Embratur e nomeia Freixo;https://www.cnnbrasil.com.br/politica/lula-exonera-ex-ministro-de-bolsonaro-da-presidencia-da-embratur-e-nomeia-freixo/;Daniela Carneiro, Daniela do Waguinho, Embratur, Gilson Machado, Jair Bolsonaro, Luiz Inácio Lula da Silva (Lula), Marcelo Freixo, Ministério do Turismo, Turismo;Haddad anuncia medidas para reduzir déficit de 2,3% para menos de 1% do PIB em 2023;https://www.cnnbrasil.com.br/business/anuncio-ministerio-fazenda-12-jan-23/;Fernando Haddad, ministério da fazenda, Simone Tebet
13/01/2023, 00:00:00;Friday;111877.0;5.12;Governo tem 28,1 mil cargos, funções comissionadas ou gratificações nos 37 ministérios e no Planalto;https://www.cnnbrasil.com.br/politica/governo-tem-281-mil-cargos-funcoes-comissionadas-ou-gratificacoes-nos-37-ministerios-e-no-planalto/;Esplanada dos Ministérios, Luiz Inácio Lula da Silva (Lula), Ministérios, ministros;Policiais que colocaram sacola na cabeça de mulher em abordagem viram réus por tortura, roubo e ameaça;https://www.cnnbrasil.com.br/nacional/policiais-que-colocaram-sacola-na-cabeca-de-mulher-em-abordagem-viram-reus-por-tortura-roubo-e-ameaca/;Justiça Militar, Ministério Público, PM (Polícia Militar), Rio Grande do Sul, Violência;Estudo identifica fóssil de flor preservado há aproximadamente 40 milhões de anos;https://www.cnnbrasil.com.br/internacional/estudo-identifica-fossil-de-flor-preservado-ha-aproximadamente-40-milhoes-de-anos/;Alemanha, Ciência, Fóssil, Rússia;Senadores debatem se minuta encontrada na casa de Torres configura intenção de golpe;https://www.cnnbrasil.com.br/politica/senadores-debatem-se-minuta-encontrada-na-casa-de-torres-configura-intencao-de-golpe/;Anderson Torres, Brasília, Golpe, Marcos do Val, Omar Aziz, PF (Polícia Federal), Rogério Carvalho, Senado, Três Poderes;Haddad anuncia medidas para reduzir déficit de 2,3% para menos de 1% do PIB em 2023;https://www.cnnbrasil.com.br/business/anuncio-ministerio-fazenda-12-jan-23/;Fernando Haddad, ministério da fazenda, Simone Tebet
13/01/2023, 00:00:00;Friday;111877.0;5.09;PGR pede ao STF inclusão de Bolsonaro em inquérito sobre atos criminosos no DF;https://www.cnnbrasil.com.br/politica/pgr-pede-ao-stf-inclusao-de-bolsonaro-em-inquerito-sobre-atos-em-brasilia/;Ataque aos Três Poderes, Jair Bolsonaro, STF, STF (Supremo Tribunal Federal);CNN tem acesso a conteúdo de depoimento de Ibaneis Rocha;https://www.cnnbrasil.com.br/nacional/cnn-tem-acesso-a-conteudo-de-depoimento-de-ibaneis-rocha/;Anderson Torres, Ataque aos Três Poderes, CNN Rádio, Fatos do Dia CNN, Flamengo, Flávio Dino, Ibaneis Rocha, Mundial de clubes Fifa, STF (Supremo Tribunal Federal);Onda de protestos no Peru impede brasileiras moradoras de SP de sairem do país;https://www.cnnbrasil.com.br/internacional/onda-de-protestos-no-peru-impede-brasileiras-moradoras-de-sp-de-sairem-do-pais/;Dina Boularte, Pedro Castillo, Peru, Protestos;Advogado de Bolsonaro chama ataques em Brasília de “movimentos sociais espontâneos” e nega participação do ex-presidente;https://www.cnnbrasil.com.br/politica/advogado-de-bolsonaro-chama-ataques-em-brasilia-de-movimentos-sociais-espontaneos-e-nega-participacao-do-ex-presidente/;Ataque aos Três Poderes, Brasília, Frederick Wassef, Jair Bolsonaro, PGR (Procuradoria-Geral da República), STF, STF (Supremo Tribunal Federal), Três Poderes;Duas de 9 medidas econômicas anunciadas por Haddad preveem corte de despesas;https://www.cnnbrasil.com.br/business/duas-de-9-medidas-economicas-anunciadas-haddad-preveem-corte-de-despesas/;Fernando Haddad, ministério da fazenda
15/01/2023, 00:00:00;Sunday;111036.0;5.09;Defesas de Ibaneis Rocha e de Anderson Torres divergem sobre ataques criminosos em Brasília;https://www.cnnbrasil.com.br/politica/defesas-de-governador-e-ex-secretario-de-seguranca-de-brasilia-divergem-sobre-ataques-golpistas/;Anderson Torres, Ataque aos Três Poderes, Ibaneis Rocha;Em 48 horas, dois candidatos de concurso da polícia de MG morrem após teste físico;https://www.cnnbrasil.com.br/nacional/em-48-horas-dois-candidatos-de-concurso-da-policia-de-mg-morrem-apos-teste-fisico/;Belo Horizonte, Minas Gerais, Polícia, Prisão, Segurança Pública;Nepal suspende temporariamente buscas após queda de avião que matou ao menos 68;https://www.cnnbrasil.com.br/internacional/nepal-suspende-temporariamente-buscas-apos-queda-de-aviao-que-matou-ao-menos-68/;Acidente, Acidente Aéreo, Aeronaves, Avião, Companhias aéreas, Himalaia, Nepal, Voos, Voos internacionais;Prisão preventiva de Torres pode ajudar a preservar investigações, analisam juristas;https://www.cnnbrasil.com.br/politica/prisao-preventiva-de-torres-pode-ajudar-a-preservar-investigacoes-analisam-juristas/;Anderson Torres, Ataque aos Três Poderes, PF (Polícia Federal), Prisão, Prisão preventiva;“Inverno”, regulação e amadurecimento: as expectativas para criptomoedas em 2023;https://www.cnnbrasil.com.br/business/inverno-regulacao-e-amadurecimento-as-expectativas-para-criptomoedas-em-2023/;2023, Cripto, criptoativos, Criptomoeda, Criptomoedas, inverno cripto, Mercado, Regulação, Tecnologia
16/01/2023, 00:00:00;Monday;111036.0;5.12;Reforçaremos compromisso de sustentabilidade fiscal e ambiental, diz Haddad em Davos;https://www.cnnbrasil.com.br/business/reforcaremos-compromisso-de-sustentabilidade-fiscal-e-ambiental-diz-haddad-em-davos/;Davos, Fernando Haddad, Fórum de Davos, Fórum Econômico Mundial, Marina Silva, Ministro da Fazenda, Priscila Yazbek, Suíça;PF faz operação contra suspeitos de financiarem atos criminosos em Brasília;https://www.cnnbrasil.com.br/nacional/pf-faz-operacao-contra-suspeitos-de-financiarem-atos-criminosos-em-brasilia/;Ataque aos Três Poderes, Atos antidemocráticos, Brasília, Campos dos Goytacazes, PF (Polícia Federal), Rio de Janeiro (estado);Petroleiras são acusadas de “sequestrar o debate sobre clima” em fóruns globais;https://www.cnnbrasil.com.br/internacional/petroleiras-sao-acusadas-de-sequestrar-o-debate-sobre-clima-em-foruns-globais/;COP (Cúpula do Clima), Davos, Fórum de Davos, Fórum Econômico Mundial, Meio ambiente, Petróleo;Tarcísio nomeia PM envolvido no Carandiru para a Administração Penitenciária;https://www.cnnbrasil.com.br/politica/tarcisio-nomeia-pm-envolvido-no-carandiru-para-a-administracao-penitenciaria/;Governo de São Paulo, Massacre do Carandiru, PM (Polícia Militar), Sistema carcerário, Tarcísio de Freitas;Ações da Americanas caem mais de 35% após empresa obter proteção contra credores;https://www.cnnbrasil.com.br/business/acoes-da-americanas-caem-mais-de-35-apos-empresa-obter-protecao-contra-credores/;Ações, Americanas, B3, Bolsa de Valores, Mercado Financeiro
